# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
Millburn Free Public Library,http://www.millburn.lib.nj.us/,NJ,40.298904,-74.521011,,
Montclair Public Library,http://www.montclairlibrary.org,NJ,40.298904,-74.521011,,
Montvale Public Library,http://montvale.bccls.org/,NJ,40.298904,-74.521011,,
Montville Township Public Library,http://www.montvillelib.org/,NJ,40.298904,-74.521011,,
Morris County Library,http://www.gti.net/mocolib1/MCL.html,NJ,40.298904,-74.521011,,
Mount Arlington Public Library,http://www.gti.net/mountarlington/,NJ,40.298904,-74.521011,,
Mount Laurel Library,http://www.mtlaurel.lib.nj.us/,NJ,40.298904,-74.521011,,
Mount Olive Public Library,http://www.mopl.org/drupal/,NJ,40.298904,-74.521011,,
Neptune Public Library,http://neptunepubliclibrary.org/,NJ,40.298904,-74.521011,,
New Brunswick Free Public Library,http://www.nbfpl.org/,NJ,40.298904,-74.521011,,
Newark Public Library,http://www.npl.org/,NJ,40.298904,-74.521011,,
North Brunswick Free Public Library,http://www.northbrunswicklibrary.org/,NJ,40.298904,-74.521011,,
Nutley Public Library,http://nutley.bccls.org/,NJ,40.298904,-74.521011,,
Ocean City Free Public Library,http://home.oceancitylibrary.org/index,NJ,40.298904,-74.521011,,
Ocean County Library,http://theoceancountylibrary.org/,NJ,40.298904,-74.521011,,
Old Bridge Public Library,http://www.oldbridgelibrary.org/,NJ,40.298904,-74.521011,,
Oradell Free Public Library,http://oradell.bccls.org/,NJ,40.298904,-74.521011,,
Parsippany-Troy Hills Free Public Library,http://www.parsippanylibrary.org/,NJ,40.298904,-74.521011,,
Passaic Public Library,http://www.passaicpubliclibrary.org/,NJ,40.298904,-74.521011,,
Pennington Public Library,http://www.penningtonlibrary.org/,NJ,40.298904,-74.521011,,
Pennsauken Free Public Library,http://www.pennsaukenlibrary.org/,NJ,40.298904,-74.521011,,
Phillipsburg Free Public Library,http://www.pburglib.com/,NJ,40.298904,-74.521011,,
Piscataway Public Library,http://www.piscatawaylibrary.org/,NJ,40.298904,-74.521011,,
Plainsboro Public Library,http://www.lmxac.org/plainsboro/,NJ,40.298904,-74.521011,,
Princeton Public Library,http://www.princetonlibrary.org/,NJ,40.298904,-74.521011,,
Rahway Public Library,http://www.rahwaylibrary.org/home/,NJ,40.298904,-74.521011,,
Ramsey Free Public Library,http://www.ramseylibrary.org/,NJ,40.298904,-74.521011,,
Randolph Free Public Library,http://www.randolphnj.org/library/,NJ,40.298904,-74.521011,,
Rio Rancho Public Library,http://www.ci.rio-rancho.nm.us/index.aspx?NID=70,NJ,40.298904,-74.521011,,
Rockaway Township Free Public Library,http://www.rtlibrary.org/,NJ,40.298904,-74.521011,,
Roswell Public Library,http://www.roswellpubliclibrary.org/,NJ,40.298904,-74.521011,,
Roxbury Public Library,http://www.roxburylibrary.org/,NJ,40.298904,-74.521011,,
Ruth L. Rockwood Memorial Library,http://livingston.bccls.org/,NJ,40.298904,-74.521011,,
Sadie Pope Dowdell Public Library,http://www.dowdell.org/,NJ,40.298904,-74.521011,,
Salem County Library,http://www.salemcountynj.gov/cmssite/,NJ,40.298904,-74.521011,,
Santa Fe Public Library,http://www.santafelibrary.org/,NJ,40.298904,-74.521011,,
Socorro Public Library,http://adobelibrary.org/,NJ,40.298904,-74.521011,,
Somerset County Library System,http://somerset.lib.nj.us/,NJ,40.298904,-74.521011,,
South River Public Library,http://www.southriverlibrary.org/,NJ,40.298904,-74.521011,,
Sparta Public Library.,http://spartalibrary.com/,NJ,40.298904,-74.521011,,
Sussex County Library System,http://www.sussexcountylibrary.org/,NJ,40.298904,-74.521011,,
Teaneck Public Library,http://www.teaneck.org/,NJ,40.298904,-74.521011,,
Tenafly Public Library,http://tenafly.bccls.org/,NJ,40.298904,-74.521011,,
Thomas Branigan Memorial Library,http://www.las-cruces.org/Departments/Public%20Services/Services/Branigan%20Library.aspx,NJ,40.298904,-74.521011,,
Trenton Public Library,http://www.trentonlib.org/,NJ,40.298904,-74.521011,,
Tularosa Public Library,http://www.tularosapubliclibrary.org/,NJ,40.298904,-74.521011,,
Upper Saddle River Library,http://www.uppersaddleriverlibrary.org/,NJ,40.298904,-74.521011,,
Verona Free Public Library,http://www.veronalibrary.org/,NJ,40.298904,-74.521011,,
Wanaque Borough Free Public Library,http://www.wanaquelibrary.org/,NJ,40.298904,-74.521011,,
West Caldwell Public Library,http://westcaldwell.bccls.org/,NJ,40.298904,-74.521011,,
West Deptford Free Public Library,http://www.westdeptford.lib.nj.us/,NJ,40.298904,-74.521011,,
West Milford Township Library,http://www.wmtl.org/,NJ,40.298904,-74.521011,,
West Orange Public Library,http://www.wopl.lib.nj.us/,NJ,40.298904,-74.521011,,
Wharton Public Library,http://www.whartonlibrary.org/,NJ,40.298904,-74.521011,,
Woodbridge Public Library,http://www.woodbridge.lib.nj.us/,NJ,40.298904,-74.521011,,
Woodbury Public Library,http://www.woodburylibrary.org/,NJAztec Public Library,34.840515,-106.248482,,
Alamogordo Public Library,http://ci.alamogordo.nm.us/coa/communityservices/library.htm,NM,34.840515,-106.248482,,
Capitan Public Library,http://www.capitanlibrary.org/,NM,34.840515,-106.248482,,
El Rito Library,http://www.elritolibrary.org/,NM,34.840515,-106.248482,,
Farmington Public Libary,http://www.infoway.org/,NM,34.840515,-106.248482,,
Hillsboro Community Library,http://www.hillsborocommunitylibrary.com/,NM,34.840515,-106.248482,,
Hobbs Public Library,http://www.hobbspubliclibrary.org/,NM,34.840515,-106.248482,,
Los Alamos County Library System,http://www.losalamosnm.us/library/Pages/default.aspx,NM,34.840515,-106.248482,,
Lovington Public Library,http://lovingtonpubliclibrary.org/v1/,NM,34.840515,-106.248482,,
Rio Grande Valley Library System,http://www.cabq.gov/library/,NMCortland Free Library,42.165726,-74.948051,,
Chemung County Library District,http://www.steele.lib.ny.us/,NY,42.165726,-74.948051,,
Clifton Park-Halfmoon Public Library,http://www.cphlibrary.org/,NY,42.165726,-74.948051,,
Finger Lakes Library System,http://www.flls.org/,NY,42.165726,-74.948051,,
Finkelstein Memorial Library,http://www.finkelsteinlibrary.org/,NY,42.165726,-74.948051,,
Niagara Falls Public Library,http://www.niagarafallspubliclib.org/,NY,42.165726,-74.948051,,
Olean Public Library,http://www.oleanlibrary.org/,NY,42.165726,-74.948051,,
Queens Library,http://www.queenslibrary.org/,NY,42.165726,-74.948051,,
William K. Sanford Town Library,http://colonielibrary.org/,NY,42.165726,-74.948051,,
Albany Public Library - New York,http://www.albanypubliclibrary.org/,NY,42.165726,-74.948051,,
Albert Wisner Public Library,http://www.albertwisnerlibrary.org/,NY,42.165726,-74.948051,,
Alice Curtis Desmond and Hamilton Fish Library,http://desmondfishlibrary.org/,NY,42.165726,-74.948051,,
Baldwinsville Public Library,http://www.bville.lib.ny.us/,NY,42.165726,-74.948051,,
Bancroft Public Library,http://www.slibrary.org/,NY,42.165726,-74.948051,,
Bethlehem Public Library,http://www.bethlehempubliclibrary.org/,NY,42.165726,-74.948051,,
Brooklyn Public Library,http://www.brooklynpubliclibrary.org,NY,42.165726,-74.948051,,
Broome County Public Library,http://www.bclibrary.info,NY,42.165726,-74.948051,,
Brunswick Community Library,http://www.brunswicklibrary.org/,NY,42.165726,-74.948051,,
Bryant Library,http://www.bryantlibrary.org/,NY,42.165726,-74.948051,,
Buffalo and Erie County Public Library,http://www.buffalolib.org/,NY,42.165726,-74.948051,,
Canastota Public Library,http://www.canastotalibrary.org/,NY,42.165726,-74.948051,,
Canton Free Library,http://www.cantonfreelibrary.org/,NY,42.165726,-74.948051,,
Catskill Public Library,http://catskillpubliclibrary.org/,NY,42.165726,-74.948051,,
Cazenovia Public Library,http://www.cazenoviapubliclibrary.org//,NY,42.165726,-74.948051,,
Chautauqua-Cattaraugus Library System,http://www.cclslib.org/,NY,42.165726,-74.948051,,
Connetquot Public Library,http://www.connetquotlibrary.org/,NY,42.165726,-74.948051,,
Cooperstown Library,http://www.villagelibraryofcooperstown.org/,NY,42.165726,-74.948051,,
Copiague Memorial Public Library,http://www.copiaguelibrary.org/default.cfm,NY,42.165726,-74.948051,,
Cornwall Public Library.,http://www.cornwallpubliclibrary.org/,NY,42.165726,-74.948051,,
Cutchogue New Suffolk Free Library,http://www.cutchoguelibrary.org/,NY,42.165726,-74.948051,,
Daemen Library,http://my.daemen.edu/library/,NY,42.165726,-74.948051,,
Deposit Free Library,http://depositfreelibrary.org/,NY,42.165726,-74.948051,,
DeWitt Community Library,http://www.dewlib.org/,NY,42.165726,-74.948051,,
Dexter Free Library,http://www.dexterfreelibrary.org/,NY,42.165726,-74.948051,,
Earlville Free Library,http://www.earlvillefreelibrary.org/,NY,42.165726,-74.948051,,
East Greenbush Community Library,http://www.eastgreenbushlibrary.org/,NY,42.165726,-74.948051,,
East Meadow Public Library,http://www.eastmeadow.info/,NY,42.165726,-74.948051,,
East Rockaway Public Library,http://eastrockawaylibrary.org/,NY,42.165726,-74.948051,,
Emma S. Clark Memorial Library,http://www.emmaclark.org/,NY,42.165726,-74.948051,,
Fair Haven Public Library,http://www.fairhavenlibrary.org/,NY,42.165726,-74.948051,,
Farmingdale Public Library,http://www.farmingdalelibrary.org/,NY,42.165726,-74.948051,,
Fayetteville Free Library,http://fflib.org/,NY,42.165726,-74.948051,,
Four County Library System.,http://fcls.ent.sirsi.net/client/default,NY,42.165726,-74.948051,,
Franklin Square Public Library,http://www.franklinsquarepl.org/,NY,42.165726,-74.948051,,
Freeport Memorial Library,http://www.nassaulibrary.org/freeport/,NY,42.165726,-74.948051,,
Fulton Public Library,http://www.fultonpubliclibrary.org/,NY,42.165726,-74.948051,,
George F. Johnson Memorial Library,http://www.gfjlibrary.org/,NY,42.165726,-74.948051,,
Gilbertsville Free Library,http://www.gilbertsvillefreelibrary.org/,NY,42.165726,-74.948051,,
Glen Cove Public Library,http://www.nassaulibrary.org/glencove/,NY,42.165726,-74.948051,,
Gloversville Free Library,http://gloversvillelibrary.org/,NY,42.165726,-74.948051,,
Goshen Public Library and Historical Society,http://goshenpubliclibrary.org/,NY,42.165726,-74.948051,,
Guernsey Memorial Library,http://www.4cls.org/webpages/members/norwich/NORWICH.html,NY,42.165726,-74.948051,,
Guilderland Public Library,http://www.guilpl.org/,NY,42.165726,-74.948051,,
Haines Falls Library,http://hainesfalls.lib.ny.us/,NY,42.165726,-74.948051,,
Half Hollow Hills Community Library,http://hhhlibrary.org/,NY,42.165726,-74.948051,,
Harborfields Public Library,http://www.harborfieldslibrary.org/,NYStanly County Library,35.630066,-79.806419,,
Cleveland County Library System,http://www.ccml.org/,NC,35.630066,-79.806419,,
East Albemarle Regional Library,http://www2.youseemore.com/earl/,NC,35.630066,-79.806419,,
Robeson County Library,http://www.robesoncountylibrary.com/,NC,35.630066,-79.806419,,
Appalachian Regional Library,http://www.arlibrary.org,NC,35.630066,-79.806419,,
Asheville-Buncombe Library System,http://www.buncombecounty.org/governing/depts/Library/,NC,35.630066,-79.806419,,
Avery-Mitchell-Yancey Regional Library,http://www.amyregionallibrary.org/,NC,35.630066,-79.806419,,
Beaufort-Hyde-Martin Regional Library,http://tlc.library.net/BHM/,NC,35.630066,-79.806419,,
Braswell Memorial Library,http://www.braswell-library.org/,NC,35.630066,-79.806419,,
Brunswick County Library,http://library.brunsco.net/,NC,35.630066,-79.806419,,
Burke County Public Library,http://www.bcpls.org/,NC,35.630066,-79.806419,,
Cabarrus County Public Library,http://www.cabarruscounty.us/Pages/default.aspx,NC,35.630066,-79.806419,,
Caldwell County Public Library,http://www.ccpl.us/,NC,35.630066,-79.806419,,
Carteret County Public Library,http://carteret.cpclib.org/,NC,35.630066,-79.806419,,
Catawba County Library System,http://www.catawbacountync.gov/library/,NC,35.630066,-79.806419,,
Central North Carolina Regional Library,http://www.alamance-nc.com/library/,NC,35.630066,-79.806419,,
Charlotte Mecklenburg Library,http://www.cmlibrary.org/,NC,35.630066,-79.806419,,
Cumberland County Public Library & Information Center,http://www.cumberland.lib.nc.us/ccplsite/,NC,35.630066,-79.806419,,
Davidson County Public Library System,http://www.ils.unc.edu/nclibs/davidson/,NC,35.630066,-79.806419,,
Davie County Public Library,http://www.daviecountync.gov/index.aspx?NID=400,NC,35.630066,-79.806419,,
Durham County Library,http://www.durhamcountylibrary.org/,NC,35.630066,-79.806419,,
Edgecombe County Memorial Library,http://www.edgecombelibrary.org/,NC,35.630066,-79.806419,,
Fontana Regional Library,http://www.fontanalib.org/,NC,35.630066,-79.806419,,
Forsyth County Public Library,http://www.forsyth.cc/library/,NC,35.630066,-79.806419,,
Gaston-Lincoln Regional Library,http://gastonlibrary.org/,NC,35.630066,-79.806419,,
Granville County Library System,http://www.granville.lib.nc.us/,NC,35.630066,-79.806419,,
Greensboro Public Library,http://www.greensboro-nc.gov/index.aspx?page=780,NC,35.630066,-79.806419,,
Harnett County Public Library,http://www.harnett.org/library/default.htm,NC,35.630066,-79.806419,,
Haywood County Public Library,http://www.haywoodlibrary.org/,NC,35.630066,-79.806419,,
Henderson County Public Library,http://www.henderson.lib.nc.us/,NC,35.630066,-79.806419,,
Hickory Public Library,http://www.hickorync.gov/library/,NC,35.630066,-79.806419,,
High Point Public Library,http://www.highpointpubliclibrary.com/,NC,35.630066,-79.806419,,
http://www.nhcgov.com/library/pages/default.aspx,http://newbern.cpclib.org,NC,35.630066,-79.806419,,
Hyconeechee Regional Library,http://www.co.orange.nc.us/library/hyconeechee.asp,NC,35.630066,-79.806419,,
Iredell County Public Library,http://www.iredell.lib.nc.us/,NC,35.630066,-79.806419,,
Madison County Public Library,http://www.madisoncountylibrary.org/,NC,35.630066,-79.806419,,
McDowell County Public Libraries,http://www.mcdowellpubliclibrary.org/index.php,NC,35.630066,-79.806419,,
Mooresville Public Library,http://ci.mooresville.nc.us/portal/library,NC,35.630066,-79.806419,,
Neuse Regional Library,http://www.neuselibrary.org/,NC,35.630066,-79.806419,,
New Bern-Craven County Public Library,http://newbern.cpclib.org/,NC,35.630066,-79.806419,,
Onslow County Public Library,http://www.onslowcountync.gov/library/,NC,35.630066,-79.806419,,
Pamlico County Library,http://newbern.cpclib.org/pamlico/,NC,35.630066,-79.806419,,
Polk County Public Library,http://www.publib.polknc.org/,NC,35.630066,-79.806419,,
Public Library of Johnston County and Smithfield,http://www.pljcs.org/,NC,35.630066,-79.806419,,
Randolph County Public Library,http://www.randolphlibrary.org/,NC,35.630066,-79.806419,,
Rowan Public Library,http://www.rowancountync.gov/GOVERNMENT/Departments/PublicLibrary/tabid/145/Default.aspx,NC,35.630066,-79.806419,,
Sandhill Regional Library System,http://www.srls.info/,NC,35.630066,-79.806419,,
Transylvania County Library,http://www.transylvania.lib.nc.us/,NC,35.630066,-79.806419,,
Union County Public Library,http://www.union.lib.nc.us/,NC,35.630066,-79.806419,,
Wake County Public Libraries,http://www.wakegov.com/libraries/Pages/default.aspx,NC,35.630066,-79.806419,,
Walnut Cove Public Library,http://www.nwrl.org/index.php?option=com_content&view=article&id=216&catids=129&Itemid=414,NC,35.630066,-79.806419,,
Wayne County Public Library,http://www.waynegov.com/domain/76,NC,35.630066,-79.806419,,
Wilson County Public Library,http://www1.youseemore.com/wilsoncountypl/,NCBowman Regional Public Library,35.630066,-79.806419,,
Bismarck Veterans Memorial Public Library,http://www.bismarck.org/index.aspx?nid=23,ND,47.528912,-99.784012,,
Fargo Public Library,http://www.cityoffargo.com/CityInfo/Departments/Library/,ND,47.528912,-99.784012,,
Grand Forks Public Library,http://www.gflibrary.com,ND,47.528912,-99.784012,,
Ward County Public Library,http://www.co.ward.nd.us/library,NDRapid City Public Libraries,47.528912,-99.784012,,
Brookings Public Library,http://www.brookingslibrary.org/,SD,44.299782,-99.438828,,
Deadwood Public Library,http://dwdlib.sdln.net/,SD,44.299782,-99.438828,,
Jamestown Philomenian Library J,http://www.jamestownphilomenianlibrary.org/,SD,44.299782,-99.438828,,
Phoebe Apperson Hearst Library,http://leadlib.sdln.net/,SD,44.299782,-99.438828,,
Rawlins Municipal Library,http://rpllib.sdln.net/,SD,44.299782,-99.438828,,
Siouxland Libraries,http://siouxlandlib.org/,SD,44.299782,-99.438828,,
Sturgis Public Library,http://www.sturgis-sd.gov/index.aspx?nid=93,SD,44.299782,-99.438828,,
Vermillion Public Library,http://vermillionpubliclibrary.org/,SD,44.299782,-99.438828,,
Watertown Regional Library,http://watweb.sdln.net/,SD,44.299782,-99.438828,,
Yankton Community Library,http://www.cityofyankton.org/yankton/library/index.php,SDLaurens County Library,44.299782,-99.438828,,
ABBE Regional Library System,http://www.abbe-lib.org/,SC,33.856892,-80.945007,,
Anderson County Library System,http://www.andersonlibrary.org/,SC,33.856892,-80.945007,,
Beaufort County Public Library System,http://www.beaufortcountylibrary.org/,SC,33.856892,-80.945007,,
Berkeley County Library,http://www.bcls.sc.gov/Pages/default.aspx,SC,33.856892,-80.945007,,
Charleston County Public Library,http://www.ccpl.org/,SC,33.856892,-80.945007,,
Cherokee County Public Library,http://www.cherokeecountylibrary.org/,SC,33.856892,-80.945007,,
Dorchester County Library,http://www.dcl.lib.sc.us/,SC,33.856892,-80.945007,,
Florence County Library System,http://florencelibrary.org,SC,33.856892,-80.945007,,
Greenville County Library System,http://www.greenvillelibrary.org/,SC,33.856892,-80.945007,,
Greenwood County Library,http://www2.youseemore.com/Greenwood/default.asp,SC,33.856892,-80.945007,,
Horry County Memorial Library System,http://www.horry.lib.sc.us/,SC,33.856892,-80.945007,,
